source_year,trip_distance,total_amount
2017,3.99,19.56
2017,1.26,8.3
2017,1.65,8.8
2017,2.16,11.8
2017,3.5,15.8
2017,4.3,16.3
2017,3.79,13.8
2017,1.29,9.49
2017,8.44,36.0
2017,12.59,35.8
2017,10.37,36.96
2017,1.1,10.55
2017,5.2,26.6
2017,2.91,15.36
2017,2.05,10.56
2017,2.54,13.56
2017,6.48,32.47
2017,18.7,58.8
2017,0.47,6.36
2017,0.73,6.3
2017,3.29,16.62
2017,2.87,13.56
2017,0.53,7.56
2017,3.44,16.56
2017,0.9,6.3
2017,9.0,31.8
2017,0.02,4.3
2017,3.47,16.56
2017,2.48,11.3
2017,0.79,8.3
2017,0.74,8.16
2017,0.28,5.76
2017,4.59,19.56
2017,0.99,6.3
2017,1.14,8.16
2017,1.26,9.36
2017,3.82,15.8
2017,1.81,9.3
2017,0.5,7.0
2017,5.4,23.15
2017,1.2,9.0
2017,2.05,57.8
2017,0.46,6.89
2017,2.53,14.8
2017,1.0,7.3
2017,1.7,11.15
2017,2.3,12.0
2017,11.16,40.56
2017,1.83,11.16
2017,0.91,7.56
2017,1.39,9.75
2017,2.77,14.3
2017,3.26,15.96
2017,2.03,12.36
2017,1.3,10.3
2017,1.9,12.8
2017,8.1,33.95
2017,2.2,10.8
2017,7.12,32.25
2017,0.75,7.8
2017,2.9,15.3
2017,0.6,7.5
2017,1.5,11.85
2017,0.8,7.8
2017,2.2,11.8
2017,1.9,12.95
2017,0.91,7.56
2017,0.9,7.56
2017,1.87,9.96
2017,1.54,8.3
2017,2.05,11.16
2017,16.71,49.8
2017,2.88,16.56
2017,3.76,18.36
2017,1.81,11.76
2017,1.05,6.8
2017,6.92,30.36
2017,1.2,9.35
2017,1.0,9.35
2017,0.7,6.8
2017,0.77,8.3
2017,7.95,28.8
2017,0.8,6.3
2017,7.3,29.15
2017,0.6,6.8
2017,5.0,23.15
2017,6.26,23.3
2017,3.58,17.3
2017,1.3,8.8
2017,13.6,40.3
2017,1.4,10.55
2017,3.5,16.8
2017,1.32,7.8
2017,8.97,36.36
2017,0.9,6.8
2017,17.56,63.36
2017,0.8,6.8
2017,2.4,12.35
2017,0.5,6.5
2017,1.26,8.76
2017,1.23,7.3
2017,1.13,9.96
2017,0.95,6.3
2017,2.41,10.3
2017,7.71,25.3
2017,1.37,7.3
2017,2.2,11.76
2017,1.5,10.35
2017,1.7,11.8
2017,1.8,10.55
2017,10.84,41.16
2017,5.45,25.09
2017,1.87,9.8
2017,1.8,11.6
2017,1.7,10.55
2017,9.74,32.3
2017,2.2,11.75
2017,0.7,7.8
2017,1.3,8.6
2017,1.7,10.0
2017,1.0,6.8
2017,1.3,10.8
2017,5.5,21.3
2017,1.7,49.3
2017,7.5,28.8
2017,2.43,11.76
2017,4.66,18.3
2017,2.02,11.16
2017,0.95,8.76
2017,0.9,8.8
2017,1.7,9.3
2017,3.78,17.16
2017,1.28,7.8
2017,5.22,21.96
2017,7.04,26.76
2017,5.2,19.8
2017,3.0,18.35
2017,5.46,20.0
2017,8.47,54.36
2017,1.14,9.12
2017,1.51,10.56
2017,2.44,13.56
2017,1.06,9.96
2017,3.21,15.36
2017,2.4,10.3
2017,2.9,16.55
2017,5.18,18.3
2017,2.29,11.3
2017,5.03,21.8
2017,0.67,6.96
2017,5.26,26.62
2017,1.69,11.76
2017,3.22,13.3
2017,8.21,28.3
2017,6.29,31.27
2017,2.87,13.3
2017,4.27,18.96
2017,0.5,4.8
2017,1.8,12.25
2017,1.3,8.8
2017,6.85,27.3
2017,3.4,17.16
2017,6.31,25.56
2017,1.07,8.4
2017,2.09,11.8
2017,1.12,8.3
2017,0.74,6.96
2017,0.9,8.15
2017,2.9,13.3
2017,6.1,27.0
2017,1.5,9.96
2017,1.8,11.62
2017,1.26,9.3
2017,0.67,7.56
2017,6.1,20.3
2017,0.84,7.56
2017,0.91,6.8
2017,1.78,9.3
2017,18.5,58.56
2017,0.8,6.8
2017,3.94,18.3
2017,0.7,6.95
2017,1.9,10.0
2017,0.4,5.8
2017,4.1,19.8
2017,9.1,44.3
2017,0.8,7.54
2017,3.69,17.0
2017,1.14,8.16
2017,0.7,7.55
2017,1.5,10.3
2017,0.4,5.8
2017,1.8,10.3
2017,1.66,8.8
2017,0.96,8.8
2017,0.96,8.76
2017,2.58,12.8
2017,5.6,18.8
2017,3.0,13.3
2017,4.67,24.44
2017,1.9,11.75
2017,9.6,38.29
2017,1.9,11.8
2017,3.7,16.3
2017,2.1,10.8
2017,12.09,34.8
2017,4.6,17.3
2017,5.3,18.3
2017,6.6,32.75
2017,4.2,16.8
2017,0.6,6.3
2017,4.24,18.96
2017,7.26,26.3
2017,9.4,34.56
2017,0.53,5.3
2017,0.47,5.76
2017,1.61,10.56
2017,1.17,8.76
2017,1.46,11.16
2017,0.24,6.36
2017,3.48,17.76
2017,1.4,9.35
2017,4.2,17.3
2017,0.9,6.8
2017,1.1,10.3
2017,0.8,8.75
2017,4.1,15.8
2017,4.7,17.8
2017,1.8,8.3
2017,1.4,10.8
2017,2.0,12.0
2017,3.88,16.8
2017,7.74,27.94
2017,4.3,19.55
2017,1.6,8.8
2017,4.41,17.76
2017,0.28,6.24
2017,0.4,5.75
2017,8.7,35.15
2017,0.9,8.0
2017,2.1,13.1
2017,1.46,9.96
2017,8.1,26.3
2017,1.4,8.8
2017,0.3,5.75
2017,2.8,14.1
2017,1.8,9.8
2017,3.31,15.8
2017,3.43,21.56
2017,3.41,15.8
2017,3.73,19.56
2017,6.08,27.88
2017,0.79,8.3
2017,1.05,9.75
2017,0.81,6.8
2017,4.6,16.3
2017,1.25,7.3
2017,0.61,7.56
2017,2.7,12.3
2017,1.6,10.3
2017,1.0,7.3
2017,16.0,53.75
2017,2.43,12.8
2017,10.7,38.56
2017,2.01,8.8
2017,1.64,8.3
2017,2.17,12.88
2017,2.07,11.3
2017,0.95,7.56
2017,1.74,11.3
2017,0.49,7.3
2017,1.11,9.36
2017,15.0,50.75
2017,0.68,5.8
2017,7.02,30.96
2017,0.7,5.3
2017,3.3,14.3
2017,1.3,7.8
2017,4.8,17.8
2017,4.6,15.8
2017,0.6,6.36
2017,10.77,35.3
2017,4.02,17.6
2017,2.0,12.35
2017,3.2,14.8
2017,2.22,11.8
2017,3.2,16.55
2017,0.9,6.8
2017,6.7,26.75
2017,1.6,11.8
2017,1.9,11.3
2017,7.0,32.3
2017,3.7,15.8
2017,1.51,10.56
2017,1.22,9.96
2017,3.02,15.3
2017,3.32,20.16
2017,2.61,15.36
2017,1.0,7.3
2017,1.8,8.8
2017,1.07,8.16
2017,0.71,7.8
2017,2.77,18.36
2017,4.6,21.95
2017,3.1,13.8
2017,0.7,7.55
2017,1.2,9.36
2017,11.19,45.89
2017,0.49,6.0
2017,2.18,12.25
2017,0.96,8.76
2017,2.18,12.96
2017,25.59,95.3
2017,1.0,6.3
2017,0.4,4.8
2017,0.5,6.95
2017,1.1,8.75
2017,1.76,9.96
2017,2.48,12.3
2017,1.17,8.8
2017,6.64,26.76
2017,1.6,8.8
2017,3.3,12.8
2017,0.7,6.3
2017,2.5,13.55
2017,2.4,11.3
2017,14.2,61.26
2017,2.3,14.65
2017,0.01,10.8
2017,2.25,10.8
2017,1.37,9.36
2017,3.11,16.0
2017,0.39,4.8
2017,0.18,4.3
2017,6.22,25.8
2017,16.63,47.3
2017,18.57,63.36
2017,3.0,14.15
2017,0.5,4.8
2017,3.47,12.3
2017,3.03,15.36
2017,2.89,18.96
2017,1.56,9.3
2017,7.06,23.8
2017,1.19,7.8
2017,1.0,10.55
2017,0.8,6.8
2017,1.8,10.3
2017,14.05,50.06
2017,3.18,16.3
2017,1.71,9.8
2017,11.29,36.3
2017,2.1,11.75
2017,3.1,17.0
2017,11.34,36.3
2017,3.9,17.8
2017,2.0,11.8
2017,6.17,21.3
2017,3.69,16.8
2017,5.3,20.8
2017,7.2,26.3
2017,0.73,5.8
2017,2.21,14.16
2017,0.65,6.96
2017,0.73,6.3
2017,4.0,19.3
2017,3.84,17.25
2017,3.72,16.56
2017,2.66,13.53
2017,1.47,8.76
2017,1.0,7.85
2017,4.1,18.95
2017,0.7,5.3
2017,6.0,25.8
2017,1.8,9.96
2017,7.83,29.76
2017,6.1,24.3
2017,1.4,11.4
2017,4.95,21.62
2017,2.26,13.56
2017,1.9,11.75
2017,1.3,8.15
2017,2.8,15.8
2017,0.8,7.3
2017,3.4,12.8
2017,5.2,18.8
2017,6.9,26.15
2017,2.98,15.96
2017,3.02,17.76
2017,16.36,52.06
2017,16.98,63.36
2017,1.5,8.8
2017,1.3,9.35
2017,2.6,13.3
2017,12.1,38.8
2017,5.5,22.3
2017,2.3,14.15
2017,0.89,5.8
2017,5.84,25.56
2017,0.02,4.8
2017,1.9,11.15
2017,2.2,13.55
2017,2.6,11.8
2017,0.7,6.8
2017,5.4,25.3
2017,1.9,10.3
2017,1.5,10.55
2017,3.37,15.96
2017,8.2,32.8
2017,2.1,12.96
2017,2.14,11.8
2017,3.9,18.35
2017,0.47,6.62
2017,0.8,6.3
2017,1.62,11.76
2017,2.28,13.8
2017,0.67,7.25
2017,0.78,8.16
2017,2.54,11.8
2017,0.96,12.8
2017,2.18,12.25
2017,2.34,11.76
2017,15.53,45.3
2017,3.73,13.8
2017,1.6,9.3
2017,0.5,5.8
2017,0.9,6.8
2017,2.4,12.95
2017,3.02,12.8
2017,3.73,17.02
2017,2.58,11.3
2017,1.7,8.8
2017,0.27,5.16
2017,1.18,10.56
2017,6.57,22.3
2017,4.8,24.1
2017,2.4,14.15
2017,1.2,7.8
2017,0.7,5.8
2017,4.6,22.3
2017,1.17,8.76
2017,8.32,30.8
2017,2.26,10.8
2017,1.45,7.8
2017,1.13,7.8
2017,1.54,10.56
2017,1.23,7.98
2017,2.81,15.36
2017,1.8,9.3
2017,1.8,9.3
2017,4.7,17.3
2017,2.8,15.96
2017,0.47,5.3
2017,5.1,20.8
2017,0.85,7.3
2017,9.54,36.56
2017,4.3,19.3
2017,3.2,14.3
2017,1.7,8.3
2017,4.5,16.8
2017,2.2,9.3
2017,2.3,11.3
2017,1.7,9.8
2017,2.82,15.36
2017,1.81,10.3
2017,1.08,9.96
2017,7.16,23.8
2017,0.9,7.55
2017,2.4,12.0
2017,2.9,14.15
2017,2.6,11.3
2017,0.3,6.2
2017,0.3,4.3
2017,1.3,9.68
2017,1.24,9.8
2017,2.4,12.35
2017,1.6,9.2
2017,4.72,21.0
2017,4.03,18.5
2017,4.66,15.3
2017,0.81,5.8
2017,7.05,27.8
2017,1.79,10.8
2017,1.5,10.3
2017,4.67,23.16
2017,5.06,19.8
2017,7.39,30.94
2017,3.84,14.8
2017,3.1,17.15
2017,4.1,20.75
2017,8.5,26.3
2017,16.0,46.8
2017,4.2,20.8
2017,2.1,13.55
2017,0.5,7.55
2017,1.44,10.8
2017,0.44,8.0
2017,12.11,40.57
2017,2.7,11.3
2017,5.48,20.8
2017,1.0,10.11
2017,2.97,17.91
2017,1.96,11.8
2017,8.38,32.16
2017,1.79,9.3
2017,1.88,10.3
2017,2.83,12.3
2017,2.85,12.3
2017,2.24,10.3
2017,4.14,17.16
2017,0.62,6.96
2017,3.8,18.36
2017,11.64,42.3
2017,10.5,38.5
2017,2.63,12.43
2017,0.74,5.8
2017,2.21,12.36
2017,5.05,23.76
2017,1.01,8.5
2017,0.89,6.3
2017,6.18,24.3
2017,5.7,24.35
2017,4.0,17.75
2017,0.68,6.36
2017,1.99,12.09
2017,8.2,31.3
2017,3.9,16.3
2017,0.72,6.3
2017,2.0,12.3
2017,3.35,14.76
2017,1.77,10.56
2017,1.3,10.35
2017,1.3,8.97
2017,2.2,11.8
2017,0.9,7.55
2017,0.6,5.3
2017,2.7,13.55
2017,1.2,8.3
2017,2.1,14.75
2017,0.5,6.35
2017,4.8,21.96
2017,2.2,14.3
2017,0.9,6.95
2017,4.23,18.48
2017,6.11,22.3
2017,1.69,9.3
2017,0.59,6.3
2017,2.63,14.75
2017,1.2,9.8
2017,2.3,13.55
2017,2.6,14.75
2017,0.5,6.95
2017,2.9,12.3
2017,1.21,7.3
2017,1.1,7.3
2017,11.0,35.8
2017,3.77,16.56
2017,1.12,6.8
2017,0.8,6.3
2017,9.8,41.3
2017,3.02,15.96
2017,2.36,10.8
2017,5.9,26.0
2017,2.98,16.56
2017,1.0,8.3
2017,6.4,22.3
2017,1.0,8.15
2017,1.6,8.8
2017,0.8,6.8
2017,0.4,5.3
2017,4.3,17.8
2017,5.91,27.36
2017,1.41,9.96
2017,3.15,15.34
2017,32.9,162.88
2017,0.97,7.8
2017,13.01,39.3
2017,1.31,7.3
2017,3.58,15.8
2017,1.2,7.3
2017,2.1,12.35
2017,1.7,10.55
2017,2.13,12.36
2017,4.56,19.3
2017,2.6,11.8
2017,1.1,9.45
2017,1.1,7.55
2017,11.17,51.96
2017,3.82,15.3
2017,1.77,9.8
2017,2.51,14.16
2017,7.86,27.8
2017,4.24,18.96
2017,2.3,12.96
2017,3.07,16.64
2017,2.0,10.55
2017,3.0,16.55
2017,0.88,8.76
2017,5.18,20.8
2017,3.4,17.85
2017,0.9,8.15
2017,2.35,13.56
2017,6.62,25.56
2017,3.55,19.12
2017,0.64,5.8
2017,1.1,7.3
2017,0.82,5.8
2017,4.04,19.12
2017,2.08,12.8
2017,3.33,14.8
2017,1.5,9.8
2017,1.6,9.3
2017,0.95,7.56
2017,0.92,6.3
2017,1.1,3.8
2017,4.2,20.15
2017,1.6,10.55
2017,1.28,12.8
2017,1.62,12.09
2017,3.98,17.76
2017,4.73,21.3
2017,5.4,20.8
2017,7.8,29.15
2017,0.9,6.8
2017,1.4,8.8
2017,1.1,11.3
2017,10.0,36.3
2017,10.0,38.75
2017,0.9,7.8
2017,2.1,13.55
2017,0.9,7.3
2017,2.2,11.76
2017,4.2,15.3
2017,1.42,7.3
2017,2.24,12.36
2017,3.72,17.25
2017,1.35,9.96
2017,2.26,10.8
2017,1.93,14.3
2017,3.86,20.16
2017,32.19,100.8
2017,1.5,11.15
2017,5.7,24.95
2017,19.4,58.56
2017,5.1,21.35
2017,0.9,8.15
2017,0.8,6.8
2017,2.3,10.7
2017,3.3,12.8
2017,1.7,11.85
2017,2.0,12.35
2017,3.6,25.86
2017,5.63,19.8
2017,3.42,17.16
2017,3.2,16.55
2017,3.1,14.75
2017,3.33,14.3
2017,0.4,5.8
2017,14.5,3.8
2017,18.8,70.26
2017,1.9,10.3
2017,4.3,21.95
2017,1.4,10.78
2017,3.3,16.55
2017,3.6,19.2
2017,2.1,11.3
2017,4.2,20.15
2017,10.69,33.8
2017,5.0,20.75
2017,0.9,8.75
2017,0.43,6.24
2017,1.37,9.96
2017,6.5,24.96
2017,2.46,12.36
2017,2.4,15.35
2017,2.9,15.96
2017,13.7,55.06
2017,2.28,11.76
2017,1.72,9.8
2017,1.39,8.3
2017,0.6,5.8
2017,3.16,16.3
2017,2.16,11.76
2017,1.14,8.97
2017,0.96,7.3
2017,1.34,8.8
2017,1.14,8.16
2017,10.05,29.8
2017,5.81,25.8
2017,0.85,9.12
2017,2.24,10.3
2017,1.3,8.8
2017,1.22,7.3
2017,1.6,10.3
2017,3.1,15.3
2017,1.22,6.8
2017,1.96,11.76
2017,1.3,10.1
2017,6.1,24.95
2017,1.33,7.8
2017,4.55,17.8
2017,1.39,7.8
2017,2.39,12.96
2017,1.5,11.15
2017,2.6,13.8
2017,0.6,5.3
2017,3.5,13.8
2017,6.6,26.75
2017,3.24,12.8
2017,4.36,16.3
2017,3.31,17.16
2017,5.6,24.36
2017,1.8,11.8
2017,1.9,10.7
2017,0.5,7.8
2017,1.26,10.3
2017,1.7,10.56
2017,2.62,13.3
2017,1.0,7.3
2017,0.5,5.3
2017,1.0,9.3
2017,4.2,20.75
2017,1.59,9.8
2017,0.36,5.16
2017,1.53,10.3
2017,4.13,17.3
2017,0.77,6.96
2017,2.9,16.55
2017,5.4,21.35
2017,2.8,11.3
2017,1.6,9.8
2017,5.1,23.3
2017,0.58,7.3
2017,0.5,5.3
2017,3.3,17.15
2017,1.4,10.8
2017,3.1,15.3
2017,1.0,9.3
2017,6.1,26.75
2017,2.63,13.8
2017,11.96,49.14
2017,1.1,7.3
2017,2.3,12.85
2017,3.8,17.3
2017,2.81,11.8
2017,2.09,12.74
2017,0.86,8.5
2017,2.33,14.16
2017,2.77,12.8
2017,1.3,8.16
2017,0.48,4.8
2017,6.43,26.16
2017,2.1,13.55
2017,10.0,36.56
2017,0.9,7.55
2017,3.3,13.3
2017,1.0,8.75
2017,0.7,8.15
2017,3.0,14.3
2017,3.02,15.87
2017,0.9,9.1
2017,1.1,8.8
2017,13.3,39.3
2017,1.1,9.95
2017,1.8,8.8
2017,4.0,19.1
2017,1.1,9.35
2017,1.6,12.95
2017,0.7,7.3
2017,4.7,17.8
2017,3.1,17.75
2017,1.6,11.75
2017,5.0,23.8
2017,2.28,14.76
2017,11.6,35.8
2017,0.1,4.3
2017,2.68,12.36
2017,5.51,23.16
2017,2.05,14.76
2017,0.6,7.55
2017,4.89,16.8
2017,0.8,7.88
2017,0.98,6.8
2017,9.21,31.8
2017,2.08,12.3
2017,3.92,17.3
2017,2.13,13.56
2017,2.09,12.96
2017,3.97,19.75
2017,1.5,10.3
2017,15.0,45.3
2017,0.5,6.3
2017,1.6,9.95
2017,1.1,8.75
2017,3.2,14.8
2017,1.5,11.15
2017,1.03,7.3
2017,1.13,8.3
2017,3.78,18.3
2017,2.5,13.55
2017,4.6,21.35
2017,0.9,8.15
2017,2.89,11.8
2017,6.6,29.15
2017,0.8,7.3
2017,7.3,39.8
2017,9.1,36.3
2017,1.2,9.3
2017,2.61,14.76
2017,0.87,9.12
2017,0.96,7.3
2017,0.77,6.3
2017,0.4,6.8
2017,1.2,9.3
2017,1.06,7.3
2017,0.66,7.88
2017,4.72,22.56
2017,1.83,8.3
2017,1.03,8.3
2017,4.8,16.8
2017,2.8,11.8
2017,2.2,11.8
2017,1.2,9.8
2017,0.8,7.55
2017,49.4,65.3
2017,1.49,11.16
2017,0.77,7.56
2017,1.19,8.76
2017,5.82,23.8
2017,0.3,7.55
2017,5.5,21.3
2017,2.27,11.3
2017,0.6,5.3
2017,0.88,7.3
2017,6.07,20.8
2017,4.0,20.75
2017,3.92,20.16
2017,5.05,21.8
2017,2.0,12.96
2017,1.5,9.3
2017,1.1,8.76
2017,0.93,7.56
2017,0.3,4.8
2017,2.1,11.3
2017,0.7,6.3
2017,1.6,11.15
2017,1.9,9.8
2017,0.7,8.15
2017,4.4,18.95
2017,0.5,7.55
2017,0.8,7.3
2017,2.8,12.8
2017,1.3,10.0
2017,2.4,10.3
2017,2.6,13.55
2017,1.32,9.36
2017,3.01,13.8
2017,16.55,52.3
2017,3.09,17.16
2017,1.4,7.8
2017,0.69,6.36
2017,2.05,12.96
2017,3.3,13.8
2017,3.0,11.3
2017,1.93,11.76
2017,0.87,8.16
2017,0.8,8.15
2017,0.6,6.36
2017,21.4,81.82
2017,0.33,5.3
2017,0.98,9.36
2017,2.73,12.8
2017,1.1,8.8
2017,4.4,15.8
2017,0.7,6.95
2017,0.62,5.8
2017,14.42,58.87
2017,2.7,11.8
2017,1.66,11.16
2017,3.9,17.75
2017,5.31,24.96
2017,5.8,20.8
2017,3.1,100.8
2017,5.92,24.5
2017,6.19,24.3
2017,4.0,19.8
2017,2.5,11.3
2017,2.9,14.72
2017,1.02,9.36
2017,11.65,45.36
2017,1.86,11.8
2017,0.76,7.56
2017,3.36,17.16
2017,16.72,55.56
2017,16.08,47.8
2017,5.3,17.8
2017,0.9,8.15
2017,5.0,23.75
2017,2.4,15.35
2017,0.61,9.12
2017,4.52,19.3
2017,0.7,5.8
2017,0.9,8.8
2017,1.0,8.8
2017,0.97,7.3
2017,5.32,23.8
2017,3.1,15.95
2017,1.6,8.8
2017,5.4,24.95
2017,2.91,15.36
2017,3.25,13.8
2017,1.81,11.16
2017,3.06,14.3
2017,19.74,52.8
2017,7.54,37.25
2017,1.5,8.8
2017,3.8,18.95
2017,2.0,10.8
2017,4.6,21.95
2017,3.8,15.8
2017,1.8,11.15
2017,1.67,9.8
2017,1.36,9.3
2017,6.66,26.5
2017,25.6,122.56
2017,2.97,13.3
2017,0.7,8.19
2017,0.5,5.8
2017,1.6,11.3
2017,1.3,10.3
2017,2.9,15.8
2017,1.9,11.15
2017,2.2,10.8
2017,7.9,35.06
2017,2.44,13.56
2017,0.96,8.3
2017,1.02,8.16
2017,2.17,12.96
2017,5.14,21.3
2017,8.66,26.8
2017,26.81,92.06
2017,11.8,36.3
2017,3.1,14.8
2017,5.9,29.15
2017,6.64,23.3
2017,2.5,10.8
2017,6.1,27.35
2017,1.4,9.95
2017,7.1,25.8
2017,6.8,25.3
2017,0.9,7.3
2017,1.7,11.6
2017,13.1,43.8
2017,2.0,14.75
2017,2.1,11.0
2017,2.7,14.75
2017,3.0,15.35
2017,5.6,19.3
2017,1.87,13.56
2017,4.77,18.3
2017,1.35,7.3
2017,4.0,19.55
2017,3.5,15.3
2017,1.8,11.15
2017,2.1,10.3
2017,2.7,14.15
2017,2.2,11.8
2017,6.67,27.96
2017,1.66,9.96
2017,6.05,23.3
2017,1.1,8.8
2017,0.6,6.8
2017,1.0,8.5
2017,1.5,9.8
2017,0.98,8.1
2017,0.99,6.3
2017,1.03,8.76
2017,1.5,8.8
2017,4.6,30.06
2017,13.2,38.8
2017,0.59,6.8
2017,0.7,5.8
2017,0.73,8.19
2017,2.86,14.76
2017,5.43,19.3
2017,5.97,24.96
2017,4.36,19.24
2017,0.8,8.3
2017,1.6,11.75
2017,8.6,26.3
2017,12.5,52.26
2017,10.23,31.8
2017,0.8,6.3
2017,1.3,9.8
2017,1.5,9.3
2017,1.8,10.3
2017,2.58,12.3
2017,0.5,6.62
2017,5.39,21.3
2017,2.73,15.36
2017,0.49,5.3
2017,2.35,13.56
2017,0.76,5.8
2017,0.61,6.96
2017,2.75,12.96
2017,0.93,6.3
2017,3.99,16.3
2017,1.0,6.3
2017,1.11,6.8
2017,3.6,15.8
2017,0.6,6.95
2017,1.3,7.8
2017,0.2,6.35
2017,2.9,11.8
2017,3.0,15.3
2017,1.0,9.45
2017,0.68,6.3
2017,4.09,17.76
2017,2.3,11.3
2017,6.3,20.8
2017,18.06,70.27
2017,9.8,42.85
2017,0.8,5.8
2017,3.2,15.8
2017,0.4,5.3
2017,0.8,7.55
2017,1.7,11.3
2017,0.6,7.25
2017,5.3,21.95
2017,0.5,6.95
2017,0.3,4.8
2017,2.3,10.8
2017,3.5,13.3
2017,3.6,16.3
2017,1.47,8.3
2017,1.08,6.8
2017,3.1,15.36
2017,6.5,25.55
2017,0.6,5.8
2017,3.6,16.3
2017,0.9,6.8
2017,9.9,31.8
2017,1.2,9.35
2017,8.0,27.35
2017,5.99,22.8
2017,0.73,7.88
2017,2.9,15.95
2017,2.3,11.3
2017,9.2,38.15
2017,5.2,24.75
2017,6.2,22.8
2017,1.34,8.03
2017,0.28,4.8
2017,0.56,4.8
2017,11.4,54.41
2017,0.8,8.8
2017,1.4,9.8
2017,0.6,6.95
2017,2.9,12.8
2017,1.11,7.8
2017,1.5,9.95
2017,2.1,12.35
2017,0.6,6.3
2017,19.8,61.56
2017,3.98,15.8
2017,2.75,15.36
2017,2.8,12.8
2017,1.79,11.0
2017,12.13,44.56
2017,19.0,52.8
2017,1.9,12.05
2017,1.9,11.75
2017,3.4,14.3
2017,2.2,10.3
2017,3.2,16.3
2017,1.12,9.36
2017,1.89,11.16
2017,15.9,62.75
2017,0.8,6.8
2017,1.0,8.75
2017,0.6,6.6
2017,8.1,25.8
2017,0.7,6.3
2017,2.2,10.8
2017,12.48,37.3
2017,2.8,14.3
2017,4.7,24.4
2017,2.07,10.8
2017,4.9,21.95
2017,2.6,11.8
2017,3.9,14.8
2017,10.2,30.3
2017,0.69,6.3
2017,1.8,8.3
2017,1.3,9.95
2017,2.3,15.18
2017,1.7,10.8
2017,1.4,9.95
2017,0.7,7.55
2017,4.42,19.3
2017,0.69,8.19
2017,2.0,12.88
2017,5.99,27.8
2017,2.1,11.3
2017,2.8,11.3
2017,5.1,20.3
2017,5.5,21.3
2017,1.6,10.55
2017,5.1,18.8
2017,4.8,22.3
2017,3.6,17.75
2017,1.0,7.55
2017,2.7,12.3
2017,1.1,10.3
2017,1.9,11.15
2017,2.5,11.8
2017,1.2,7.8
2017,0.9,7.0
2017,17.76,70.27
2017,0.4,4.8
2017,7.0,23.8
2017,0.9,8.75
2017,1.9,12.96
2017,20.0,55.3
2017,0.5,5.3
2017,0.4,5.75
2017,0.8,6.95
2017,2.2,13.35
2017,3.9,14.8
2017,1.4,7.3
2017,1.37,9.3
2017,7.49,30.96
2017,1.24,7.8
2017,1.11,7.8
2017,2.64,11.8
2017,5.55,21.3
2017,6.9,26.76
2017,8.4,28.0
2017,3.96,16.8
2017,7.1,22.8
2017,1.29,8.3
2017,0.9,6.3
2017,8.2,25.3
2017,4.55,21.96
2017,1.44,10.0
2017,2.32,10.3
2017,0.4,6.0
2017,0.3,6.35
2017,2.3,10.8
2017,5.3,20.8
2017,0.51,5.3
2017,0.46,6.3
2017,8.67,30.8
2017,1.9,11.75
2017,0.4,5.3
2017,3.5,12.8
2017,2.9,17.25
2017,2.6,13.55
2017,4.5,16.3
2017,2.7,11.3
2017,6.2,20.3
2017,6.5,26.75
2017,3.0,14.16
2017,1.9,10.55
2017,0.8,7.8
2017,1.2,8.75
2017,1.5,8.3
2017,10.1,32.8
2017,4.58,21.96
2017,2.59,14.75
2017,26.4,84.95
2017,0.4,6.8
2017,6.7,28.3
2017,3.2,13.3
2017,1.9,11.15
2017,5.3,19.8
2017,2.5,11.8
2017,5.3,24.35
2017,1.57,11.16
2017,2.23,11.3
2017,0.3,4.8
2017,1.7,11.75
2017,0.5,6.8
2017,0.5,5.8
2017,1.7,11.15
2017,1.8,12.7
2017,3.9,18.0
2017,2.7,13.3
2017,1.92,10.56
2017,1.12,8.76
2017,2.4,14.0
2017,17.85,69.56
2017,1.78,10.8
2017,0.58,5.3
2017,0.56,6.3
2017,15.24,48.56
2017,11.61,34.8
2017,6.4,26.8
2017,1.35,8.8
2017,3.44,17.76
2017,8.1,33.35
2017,4.0,17.9
2017,2.1,9.8
2017,3.47,17.16
2017,3.2,15.95
2017,1.3,8.8
2017,4.1,15.3
2017,3.0,12.8
2017,1.9,11.0
2017,13.27,38.3
2017,3.26,18.3
2017,0.79,6.8
2017,5.0,20.52
2017,2.9,13.3
2017,0.1,4.3
2017,3.9,15.3
2017,0.99,7.56
2017,0.83,7.56
2017,5.7,24.95
2017,2.1,11.8
2017,4.7,18.8
2017,1.24,9.3
2017,2.8,12.3
2017,0.3,4.3
2017,1.1,9.36
2017,3.1,16.55
2017,0.2,3.8
2017,4.96,27.96
2017,2.26,9.8
2017,1.05,8.3
2017,0.77,5.3
2017,16.33,45.8
2017,1.1,7.3
2017,1.4,15.35
2017,3.3,14.8
2017,1.64,9.96
2017,2.3,11.3
2017,2.63,12.96
2017,0.65,6.3
2017,13.34,41.8
2017,4.8,20.75
2017,1.0,9.35
2017,0.4,6.35
2017,0.6,8.15
2017,2.2,12.36
2017,2.28,9.8
2017,4.03,18.36
2017,3.5,15.3
2017,7.6,34.55
2017,0.44,4.8
2017,7.37,29.12
2017,6.1,27.3
2017,2.91,14.16
2017,2.05,11.8
2017,0.55,5.3
2017,6.6,23.3
2017,1.6,11.3
2017,1.2,7.8
2017,1.9,10.41
2017,0.6,6.9
2017,8.0,25.8
2017,1.8,12.85
2017,6.0,26.75
2017,3.83,18.36
2017,1.3,7.8
2017,0.45,4.8
2017,7.8,33.36
2017,3.07,16.0
2017,1.8,9.8
2017,1.0,7.3
2017,4.6,16.8
