source_year,pickup_hour,dropoff_hour,total_rides,total_revenue,avg_fare
2021,19,7,1,3.799999952316284,3.799999952316284
2021,19,9,2,81.5999984741211,40.79999923706055
2021,19,13,1,50.79999923706055,50.79999923706055
2021,19,14,1,3.309999942779541,3.309999942779541
2021,19,15,3,100.34999942779541,33.44999980926514
2021,19,17,5,196.1500005722046,39.23000011444092
2021,19,18,58,1422.2699966430664,24.521896493845972
2021,19,19,148117,2560340.031759262,17.28592958106944
2021,19,20,42801,1203402.492668748,28.116223748714933
2021,19,21,92,7191.100019454956,78.16413064624952
2021,19,22,3,222.99999618530273,74.33333206176758
2021,20,0,26,1049.7699995040894,40.37576921169575
2021,20,10,3,78.69999861717224,26.233332872390747
2021,20,13,1,17.299999237060547,17.299999237060547
2021,20,14,1,44.81999969482422,44.81999969482422
2021,20,17,1,10.300000190734863,10.300000190734863
2021,20,18,1,18.299999237060547,18.299999237060547
2021,20,19,83,2291.059992790222,27.60313244325569
2021,20,20,128139,2228850.352390468,17.394004576206058
2021,20,21,34865,993000.4838584065,28.481298834315403
2021,20,22,56,5180.450010299683,92.50803589820862
2021,20,23,4,334.5000047683716,83.6250011920929
2021,21,0,36,2086.0999908447266,57.94722196790907
2021,21,1,7,611.6600036621094,87.38000052315849
2021,21,2,1,24.299999237060547,24.299999237060547
2021,21,4,1,16.799999237060547,16.799999237060547
2021,21,9,1,126.8499984741211,126.8499984741211
2021,21,11,2,49.739999771118164,24.869999885559082
2021,21,12,1,11.800000190734863,11.800000190734863
2021,21,13,1,60.599998474121094,60.599998474121094
2021,21,18,1,0.0,0.0
2021,21,19,3,94.55999755859375,31.519999186197918
2021,21,20,57,1455.489987373352,25.534912059181615
2021,21,21,115929,2054999.1832098365,17.72635995488477
2021,21,22,32270,922132.5340992212,28.575535608900566
2021,21,23,74,5551.6000354886055,75.02162210119737
2021,22,0,88,6622.1100397109985,75.25125045126134
2021,22,1,7,780.7300128936768,111.53285898481097
2021,22,6,1,10.300000190734863,10.300000190734863
2021,22,9,2,33.79999923706055,16.899999618530273
2021,22,10,2,0.0,0.0
2021,22,11,1,12.300000190734863,12.300000190734863
2021,22,13,1,5.800000190734863,5.800000190734863
2021,22,17,1,15.800000190734863,15.800000190734863
2021,22,19,4,141.2800006866455,35.32000017166138
2021,22,20,3,150.86999702453613,50.28999900817871
2021,22,21,75,2410.2299852371216,32.13639980316162
2021,22,22,106544,1991227.511978507,18.68925056294589
2021,22,23,28609,834359.3845640421,29.164227500578214
2021,23,0,21648,641679.4553272724,29.641512164046212
2021,23,1,38,3174.3700466156006,83.53605385830528
2021,23,2,2,37.29999923706055,18.649999618530273
2021,23,3,1,31.799999237060547,31.799999237060547
2021,23,5,2,18.100000381469727,9.050000190734863
2021,23,6,2,7.099999904632568,3.549999952316284
2021,23,7,2,19.600000381469727,9.800000190734863
2021,23,14,2,0.0,0.0
2021,23,15,1,6.300000190734863,6.300000190734863
2021,23,18,1,26.0,26.0
2021,23,19,1,30.0,30.0
2021,23,20,1,76.77999877929688,76.77999877929688
2021,23,21,2,78.6599988937378,39.3299994468689
2021,23,22,52,1677.4199886322021,32.258076704465424
2021,23,23,86353,1656804.2525200248,19.18641219783939
2022,0,0,74524,1537703.2425709367,20.633664894140637
2022,0,1,18160,552631.2662272453,30.431237127050956
2022,0,2,19,1648.6899995803833,86.77315787265175
2022,0,3,3,161.31999969482422,53.77333323160807
2022,0,4,2,187.85000228881836,93.92500114440918
2022,0,5,1,31.049999237060547,31.049999237060547
2022,0,9,1,63.099998474121094,63.099998474121094
2022,0,14,1,37.79999923706055,37.79999923706055
2022,0,16,1,11.300000190734863,11.300000190734863
2022,0,17,2,72.64999866485596,36.32499933242798
2022,0,19,1,69.8499984741211,69.8499984741211
2022,0,20,1,55.29999923706055,55.29999923706055
2022,0,21,1,12.800000190734863,12.800000190734863
2022,0,22,1,60.04999923706055,60.04999923706055
2022,0,23,37,1152.5,31.14864864864865
2022,1,0,30,733.1699895858765,24.43899965286255
2022,1,1,48728,937509.5456058383,19.239647545678835
2022,1,2,10793,287900.557792902,26.674748243574722
2022,1,3,10,1236.490002632141,123.6490002632141
2022,1,4,2,24.600000381469727,12.300000190734863
2022,1,5,4,443.2900152206421,110.82250380516052
2022,1,6,1,9.800000190734863,9.800000190734863
2022,1,12,2,73.5999984741211,36.79999923706055
2022,1,14,1,147.3000030517578,147.3000030517578
2022,1,23,3,61.160000801086426,20.386666933695476
2022,2,0,8,245.06999969482422,30.633749961853027
2022,2,1,11,214.57000160217285,19.506363782015715
2022,2,2,32262,596450.2670074105,18.487702777490874
2022,2,3,6747,174486.05863514543,25.861280366851258
2022,2,4,6,733.4699926376343,122.24499877293904
2022,2,5,2,75.84999990463257,37.924999952316284
2022,2,15,1,21.299999237060547,21.299999237060547
2022,2,16,1,26.299999237060547,26.299999237060547
2022,2,17,1,70.30000305175781,70.30000305175781
2022,2,20,1,56.04999923706055,56.04999923706055
2022,2,23,1,21.799999237060547,21.799999237060547
2022,3,0,4,145.67999839782715,36.41999959945679
2022,3,2,11,175.34000205993652,15.940000187266957
2022,3,3,21171,403308.1681112945,19.05002919613124
2022,3,4,4809,140232.13896894455,29.160353289445737
2022,3,5,8,582.2800006866455,72.78500008583069
2022,3,19,1,7.800000190734863,7.800000190734863
2022,4,0,4,75.01999855041504,18.75499963760376
2022,4,2,1,11.15999984741211,11.15999984741211
2022,4,3,3,36.36000061035156,12.120000203450521
2022,4,4,14466,341169.0583230853,23.584201460188392
2022,4,5,3635,150571.34929683805,41.422654552087494
2022,4,6,8,372.9600019454956,46.62000024318695
2022,4,8,2,10.100000143051147,5.050000071525574
2022,4,15,4,57.30000019073486,14.325000047683716
2022,5,0,7,198.16999912261963,28.309999874659947
2022,5,4,9,409.6500062942505,45.51666736602783
2022,5,5,15090,389606.03885370493,25.81882298566633
2022,5,6,6836,297260.2387124896,43.48452877596396
2022,5,7,33,2328.3399925231934,70.55575734918767
2022,5,8,6,263.1700026988983,43.861667116483055
2022,5,13,1,3.799999952316284,3.799999952316284
2022,5,14,1,34.04999923706055,34.04999923706055
2022,5,21,1,63.099998474121094,63.099998474121094
2022,6,0,27,885.3799877166748,32.791851396913884
2022,6,5,7,247.31999492645264,35.33142784663609
2022,6,6,37467,738652.6185511947,19.714752143251253
2022,6,7,16057,589163.9970943928,36.69203444568679
2022,6,8,363,26739.449960708618,73.66239658597415
2022,6,9,4,297.7000045776367,74.42500114440918
2022,6,13,1,41.29999923706055,41.29999923706055
2022,6,16,1,660.2999877929688,660.2999877929688
2022,7,0,19,1056.7599964141846,55.618947179693926
2022,7,5,1,50.43000030517578,50.43000030517578
2022,7,6,8,287.4000024795532,35.92500030994415
2022,7,7,69608,1239859.907549858,17.812031771489742
2022,7,8,28106,930899.8550833464,33.12103661436513
2022,7,9,915,68434.80978012085,74.79214183619764
2022,7,10,12,728.7799892425537,60.73166577021281
2022,7,11,5,492.40000915527344,98.4800018310547
2022,8,0,27,1936.919976234436,71.7377768975717
2022,8,6,1,63.099998474121094,63.099998474121094
2022,8,7,37,835.339994430542,22.576756606230866
2022,8,8,86945,1558102.5354681201,17.92055363123952
2022,8,9,35918,1160284.5125975609,32.30370601362996
2022,8,10,818,60960.14964771271,74.52341032727715
2022,8,11,16,1665.5299768447876,104.09562355279922
2022,8,12,2,431.0500030517578,215.5250015258789
2022,8,13,1,23.0,23.0
2022,8,14,1,522.7999877929688,522.7999877929688
2022,8,16,1,3.299999952316284,3.299999952316284
2022,9,0,17,697.9099893569946,41.053528785705566
2022,9,6,1,19.559999465942383,19.559999465942383
2022,9,7,1,11.760000228881836,11.760000228881836
2022,9,8,20,531.2400035858154,26.56200017929077
2022,9,9,98733,1757946.9142246842,17.8050592428538
2022,9,10,39001,1176257.2019335628,30.159667750405443
2022,9,11,466,33859.119910001755,72.65905560086213
2022,9,12,14,1031.78000831604,73.69857202257428
2022,9,13,2,75.64999771118164,37.82499885559082
2022,9,14,2,652.6499862670898,326.3249931335449
2022,9,17,1,15.300000190734863,15.300000190734863
2022,9,20,1,137.85000610351562,137.85000610351562
2022,9,21,1,52.79999923706055,52.79999923706055
2022,10,0,10,400.06000232696533,40.006000232696536
2022,10,4,1,35.04999923706055,35.04999923706055
2022,10,7,1,16.799999237060547,16.799999237060547
2022,10,8,1,7.800000190734863,7.800000190734863
2022,10,9,31,811.5299940109253,26.178386903578236
2022,10,10,108340,1898555.2136789057,17.52404664647319
2022,10,11,42656,1274283.9900035262,29.873499390555285
2022,10,12,424,31126.609894752502,73.41181578951061
2022,10,13,13,1687.0999908447266,129.77692237267127
2022,10,14,1,64.3499984741211,64.3499984741211
2022,10,15,3,170.94999766349792,56.983332554499306
2022,10,16,3,265.00000381469727,88.3333346048991
2022,10,17,1,10.800000190734863,10.800000190734863
2022,10,18,2,16.600000381469727,8.300000190734863
2022,10,20,2,15.600000381469727,7.800000190734863
2022,10,22,1,72.55000305175781,72.55000305175781
2022,11,0,24,1247.6399965286255,51.9849998553594
2022,11,4,1,44.04999923706055,44.04999923706055
2022,11,5,1,79.80000305175781,79.80000305175781
2022,11,6,1,52.0,52.0
2022,11,9,1,25.559999465942383,25.559999465942383
2022,11,10,36,1041.5899934768677,28.933055374357437
2022,11,11,115364,2036240.0530401599,17.650567361049895
2022,11,12,48575,1496391.1692213416,30.80578835247229
2022,11,13,480,37213.149888038635,77.5273956000805
2022,11,14,14,903.3499946594238,64.52499961853027
2022,11,15,5,574.2900047302246,114.85800094604492
2022,11,16,3,24.799999237060547,8.266666412353516
2022,11,17,1,3.299999952316284,3.299999952316284
2022,11,20,1,17.799999237060547,17.799999237060547
2022,12,0,24,900.9599885940552,37.5399995247523
2022,12,10,4,108.20000171661377,27.050000429153442
2022,12,11,52,1185.7599878311157,22.803076689059917
2022,12,12,122368,2184948.8730005715,17.855557604934063
2022,12,13,51265,1647465.0983797908,32.13625472310135
2022,12,14,777,56336.119742155075,72.5046586128122
2022,12,15,23,1687.0099906921387,73.3482604648756
2022,12,16,5,698.1000099182129,139.62000198364257
2022,12,17,2,103.29999923706055,51.64999961853027
2022,12,18,1,99.55999755859375,99.55999755859375
2022,13,0,29,1131.1299858093262,39.00448226928711
2022,13,4,1,8.300000190734863,8.300000190734863
2022,13,6,1,60.29999923706055,60.29999923706055
2022,13,7,1,56.54999923706055,56.54999923706055
2022,13,8,2,0.0,0.0
2022,13,11,4,147.25999546051025,36.81499886512756
2022,13,12,34,792.2899942398071,23.30264688940609
2022,13,13,121460,2168393.232737601,17.852735326342835
2022,13,14,53355,1785873.0578499138,33.471522028861656
2022,13,15,1241,92459.3396615982,74.50389980789541
2022,13,16,30,3124.9000329971313,104.16333443323771
2022,13,17,6,338.18999671936035,56.36499945322672
2022,13,18,3,477.859982252121,159.286660750707
2022,13,19,2,144.92000198364258,72.46000099182129
2022,13,21,1,5.550000190734863,5.550000190734863
2022,14,0,42,1653.8599815368652,39.3776186080206
2022,14,7,1,55.29999923706055,55.29999923706055
2022,14,9,3,177.1500015258789,59.050000508626304
2022,14,10,1,60.599998474121094,60.599998474121094
2022,14,12,4,110.02999663352966,27.507499158382416
2022,14,13,45,1448.7500047683716,32.19444455040826
2022,14,14,128306,2271952.552864462,17.707297810425562
2022,14,15,59131,2014568.3762728274,34.069580698327904
2022,14,16,2350,176566.86963438988,75.13483814229356
2022,14,17,48,5218.040047645569,108.70916765928268
2022,14,18,6,978.830005645752,163.138334274292
2022,14,19,1,260.79998779296875,260.79998779296875
2022,14,20,2,23.100000381469727,11.550000190734863
2022,15,0,30,1175.439980506897,39.181332683563234
2022,15,5,2,42.599998474121094,21.299999237060547
2022,15,6,1,7.800000190734863,7.800000190734863
2022,15,8,1,55.29999923706055,55.29999923706055
2022,15,9,2,48.35999870300293,24.179999351501465
2022,15,10,1,14.300000190734863,14.300000190734863
2022,15,11,1,3.299999952316284,3.299999952316284
2022,15,14,46,1418.3499965667725,30.83369557753853
2022,15,15,126187,2222214.942754209,17.610490325898937
2022,15,16,58770,2058334.0863033235,35.02355089847411
2022,15,17,3035,226793.95958653092,74.72618108287675
2022,15,18,60,6005.2100257873535,100.08683376312256
2022,15,19,10,1338.1199951171875,133.81199951171874
2022,15,20,1,332.5,332.5
2022,15,22,2,67.54999923706055,33.77499961853027
2022,16,0,27,1713.5199937820435,63.46370347340902
2022,16,7,3,116.90000247955322,38.96666749318441
2022,16,9,1,30.799999237060547,30.799999237060547
2022,16,11,1,68.4800033569336,68.4800033569336
2022,16,12,1,32.099998474121094,32.099998474121094
2022,16,13,1,4.300000190734863,4.300000190734863
2022,16,14,4,166.72000217437744,41.68000054359436
2022,16,15,66,2022.3399715423584,30.641514720338762
2022,16,16,126870,2328287.93204394,18.35176111014377
2022,16,17,58710,2100243.960291922,35.773189580853725
2022,16,18,2784,218034.2705721259,78.31690753309121
2022,16,19,68,6706.990013122559,98.63220607533174
2022,16,20,7,584.2200050354004,83.46000071934291
2022,16,22,1,40.54999923706055,40.54999923706055
2022,16,23,1,24.299999237060547,24.299999237060547
2022,17,0,37,1899.3400087356567,51.333513749612344
2022,17,6,1,67.5999984741211,67.5999984741211
2022,17,7,2,115.39999771118164,57.69999885559082
2022,17,8,1,66.3499984741211,66.3499984741211
2022,17,14,3,122.67999744415283,40.89333248138428
2022,17,15,2,113.41000366210938,56.70500183105469
2022,17,16,68,2089.529990196228,30.72838220876806
2022,17,17,140226,2711647.616198212,19.33769497952029
2022,17,18,64274,2188909.1393730044,34.055903465989424
2022,17,19,1781,139742.33043074608,78.46284695718477
2022,17,20,20,2081.040013074875,104.05200065374375
2022,17,21,4,207.8599977493286,51.96499943733215
2022,17,22,1,171.99000549316406,171.99000549316406
2022,17,23,6,1598.7999544143677,266.4666590690613
2022,18,0,28,1268.2599849700928,45.2949994632176
2022,18,15,3,125.19999885559082,41.73333295186361
2022,18,16,6,308.5899991989136,51.43166653315226
2022,18,17,38,954.1599960327148,25.109473579808284
2022,18,18,157698,2837415.8099898696,17.992719057881963
2022,18,19,59447,1932776.6309951544,32.51260166190311
2022,18,20,611,48382.70012187958,79.18608857918097
2022,18,21,9,661.0900001525879,73.45444446139865
2022,18,22,1,56.54999923706055,56.54999923706055
2022,19,0,29,1492.8199977874756,51.47655164784398
2022,19,6,1,40.54999923706055,40.54999923706055
2022,19,8,1,49.79999923706055,49.79999923706055
2022,19,9,2,38.59999942779541,19.299999713897705
2022,19,10,1,6.800000190734863,6.800000190734863
2022,19,12,2,39.099998474121094,19.549999237060547
2022,19,13,1,61.849998474121094,61.849998474121094
2022,19,17,3,153.11999988555908,51.03999996185303
2022,19,18,36,1185.4199981689453,32.9283332824707
2022,19,19,151124,2726631.1901664734,18.042343970292432
2022,19,20,52840,1659905.6823245287,31.413809279419542
2022,19,21,203,17668.05008506775,87.03472948309236
2022,19,22,3,158.35000228881836,52.78333409627279
2022,19,23,2,309.4000015258789,154.70000076293945
2022,20,0,20,888.1899938583374,44.40949969291687
2022,20,6,1,8.800000190734863,8.800000190734863
2022,20,7,1,18.799999237060547,18.799999237060547
2022,20,8,1,58.04999923706055,58.04999923706055
2022,20,18,4,51.02000045776367,12.755000114440918
2022,20,19,34,937.4899978637695,27.573235231287338
2022,20,20,137234,2497463.790479958,18.198578999955974
2022,20,21,44688,1349475.8813869655,30.197723804756656
2022,20,22,76,7955.979992866516,104.68394727455943
2022,21,0,22,736.8800086975098,33.494545849886805
2022,21,5,1,266.79998779296875,266.79998779296875
2022,21,6,1,43.04999923706055,43.04999923706055
2022,21,7,2,76.0999984741211,38.04999923706055
2022,21,10,1,13.800000190734863,13.800000190734863
2022,21,16,1,8.800000190734863,8.800000190734863
2022,21,17,1,13.5,13.5
2022,21,18,1,16.549999237060547,16.549999237060547
2022,21,19,3,152.81999969482422,50.93999989827474
2022,21,20,39,1063.830008506775,27.27769252581474
2022,21,21,130941,2487361.2903494537,18.996046237232445
2022,21,22,42929,1292166.391628325,30.100081334955973
2022,21,23,47,3638.7199605107307,77.41957362788789
2022,22,0,53,4245.500030517578,80.10377416070902
2022,22,1,5,253.51000499725342,50.70200099945068
2022,22,7,1,63.099998474121094,63.099998474121094
2022,22,9,1,12.300000190734863,12.300000190734863
2022,22,11,1,24.799999237060547,24.799999237060547
2022,22,12,1,27.049999237060547,27.049999237060547
2022,22,19,1,61.79999923706055,61.79999923706055
2022,22,21,46,1324.4099950790405,28.791521632153056
2022,22,22,121675,2385001.790150732,19.601411877137718
2022,22,23,38643,1197203.9222965837,30.98113299424433
2022,23,0,30164,964124.4038192034,31.962750424983536
2022,23,1,44,5310.270065307617,120.68795602971858
2022,23,2,1,520.0999755859375,520.0999755859375
2022,23,4,1,6.800000190734863,6.800000190734863
2022,23,6,1,9.300000190734863,9.300000190734863
2022,23,9,1,6.800000190734863,6.800000190734863
2022,23,12,3,111.55000305175781,37.18333435058594
2022,23,13,2,109.64999771118164,54.82499885559082
2022,23,17,2,82.3499984741211,41.17499923706055
2022,23,21,5,158.83999919891357,31.767999839782714
2022,23,22,29,1020.7799978256226,35.19931026984905
2022,23,23,103016,2101518.6403247714,20.399924675048258
2023,0,0,63941,1698823.850429535,26.56861560547278
2023,0,1,16203,674241.2810046673,41.612126211483506
2023,0,2,22,4076.1800022125244,185.28090919147837
2023,0,3,3,172.85000038146973,57.61666679382324
2023,0,5,1,45.75,45.75
2023,0,6,1,12.199999809265137,12.199999809265137
2023,0,7,2,95.20000076293945,47.60000038146973
2023,0,9,1,26.200000762939453,26.200000762939453
2023,0,10,1,46.2400016784668,46.2400016784668
2023,0,12,3,571.3500003814697,190.45000012715658
2023,0,13,2,51.0,25.5
2023,0,15,2,129.79000091552734,64.89500045776367
2023,0,16,1,15.0,15.0
2023,0,17,2,100.54000091552734,50.27000045776367
2023,0,18,3,54.10000038146973,18.03333346048991
2023,0,19,1,7.949999809265137,7.949999809265137
2023,0,20,3,141.4899959564209,47.16333198547363
2023,0,22,4,146.14000415802002,36.535001039505005
2023,0,23,16,634.7600002288818,39.672500014305115
2023,1,0,25,747.6900043487549,29.907600173950197
2023,1,1,42485,1055672.2304282188,24.84811652178931
2023,1,2,9555,355014.400370121,37.15482997070863
2023,1,3,6,1120.2899856567383,186.7149976094564
2023,1,4,2,142.6500015258789,71.32500076293945
2023,1,7,2,181.14999961853027,90.57499980926514
2023,1,9,1,101.0,101.0
2023,1,15,2,328.3400077819824,164.1700038909912
2023,1,18,1,48.20000076293945,48.20000076293945
2023,1,23,1,48.54999923706055,48.54999923706055
2023,2,0,3,118.16999816894531,39.38999938964844
2023,2,1,13,431.479998588562,33.190769122197075
2023,2,2,28571,674266.0800888538,23.599666798111855
2023,2,3,5896,200563.05014038086,34.01679954891127
2023,2,4,10,803.5500030517578,80.35500030517578
2023,2,5,3,229.89999771118164,76.63333257039388
2023,3,0,6,263.7899980545044,43.96499967575073
2023,3,1,1,15.699999809265137,15.699999809265137
2023,3,2,4,88.69999885559082,22.174999713897705
2023,3,3,18813,435875.14004945755,23.168826877662124
2023,3,4,4267,161331.0099759102,37.80900163485123
2023,3,5,5,628.6799926757812,125.73599853515626
2023,3,6,1,1289.5,1289.5
2023,3,7,2,0.0,0.0
2023,3,15,1,14.600000381469727,14.600000381469727
2023,4,0,3,158.11999893188477,52.70666631062826
2023,4,2,2,0.0,0.0
2023,4,3,10,439.9900026321411,43.999000263214114
2023,4,4,12796,358213.54981315136,27.99418176095275
2023,4,5,3257,171664.51010894775,52.70632794256916
2023,4,6,6,718.9900016784668,119.83166694641113
2023,4,7,1,32.79999923706055,32.79999923706055
2023,4,9,1,50.650001525878906,50.650001525878906
2023,4,22,1,14.300000190734863,14.300000190734863
2023,5,0,6,302.51000690460205,50.41833448410034
2023,5,3,1,54.900001525878906,54.900001525878906
2023,5,4,3,86.68999767303467,28.896665891011555
2023,5,5,11931,366678.51972925663,30.7332595532023
2023,5,6,5411,288331.9901266098,53.286266887194564
2023,5,7,30,2943.9500007629395,98.13166669209798
2023,5,17,1,86.69000244140625,86.69000244140625
2023,5,21,1,59.75,59.75
2023,5,23,1,97.55000305175781,97.55000305175781
2023,6,0,9,288.0900001525879,32.01000001695421
2023,6,1,1,99.2300033569336,99.2300033569336
2023,6,3,1,49.0,49.0
2023,6,4,2,173.51000213623047,86.75500106811523
2023,6,5,3,49.42000102996826,16.473333676656086
2023,6,6,29617,718120.118781805,24.246889245426782
2023,6,7,13151,597397.42020154,45.42600716307049
2023,6,8,512,43811.75021362305,85.56982463598251
2023,6,9,8,954.6000137329102,119.32500171661377
2023,6,10,3,520.3700065612793,173.45666885375977
2023,6,13,1,44.0,44.0
2023,6,15,1,69.94999694824219,69.94999694824219
2023,6,16,1,0.0,0.0
2023,6,21,1,48.0,48.0
2023,7,0,14,851.9000043869019,60.85000031335013
2023,7,6,5,234.0900058746338,46.818001174926756
2023,7,7,60248,1316702.8772902489,21.85471513229068
2023,7,8,25249,993221.5496633053,39.33706482091589
2023,7,9,1024,91330.58030700684,89.19001983106136
2023,7,10,49,4704.560049057007,96.01142957259198
2023,7,11,24,2417.8400077819824,100.7433336575826
2023,7,12,3,267.57000732421875,89.19000244140625
2023,7,14,1,37.0,37.0
2023,7,17,1,4.5,4.5
2023,8,0,18,964.6599960327148,53.59222200181749
2023,8,4,1,15.399999618530273,15.399999618530273
2023,8,6,1,74.58999633789062,74.58999633789062
2023,8,7,19,647.8699979782104,34.0984209462216
2023,8,8,80856,1782473.515969038,22.04503705314433
2023,8,9,32318,1278283.099133253,39.553286067617215
2023,8,10,1095,100023.5603055954,91.34571717405973
2023,8,11,82,10259.530025482178,125.11621982295338
2023,8,12,15,1448.6800003051758,96.57866668701172
2023,8,13,3,174.69000244140625,58.230000813802086
2023,8,14,1,53.189998626708984,53.189998626708984
2023,8,16,1,4.5,4.5
2023,8,21,2,0.0,0.0
2023,9,0,11,628.2799911499023,57.116362831809305
2023,9,8,17,630.6199951171875,37.0952938304228
2023,9,9,88214,1943823.9353740215,22.035322458725616
2023,9,10,35895,1439426.8483295534,40.10104048835641
2023,9,11,887,83317.40012550354,93.93167996110884
2023,9,12,62,6668.430046081543,107.55532332389585
2023,9,13,5,595.7100067138672,119.14200134277344
2023,9,14,2,297.779993057251,148.8899965286255
2023,9,15,2,315.01999521255493,157.50999760627747
2023,9,18,1,42.18000030517578,42.18000030517578
2023,9,19,1,104.25,104.25
2023,10,0,11,589.2699909210205,53.56999917463823
2023,10,5,1,4.5,4.5
2023,10,7,1,66.9000015258789,66.9000015258789
2023,10,9,21,523.6199970245361,24.93428557259696
2023,10,10,94179,2247912.9079101086,23.868515358095845
2023,10,11,39858,1622448.2778863907,40.705712225560504
2023,10,12,871,85966.53014945984,98.69865688801359
2023,10,13,33,3382.8200302124023,102.50969788522431
2023,10,14,5,665.8400020599365,133.1680004119873
2023,10,15,3,152.0,50.666666666666664
2023,10,16,2,121.19000244140625,60.595001220703125
2023,10,17,2,272.1300048828125,136.06500244140625
2023,10,18,1,20.0,20.0
2023,10,19,1,4.5,4.5
2023,10,20,2,25.5,12.75
2023,11,0,19,997.2100114822388,52.48473744643362
2023,11,9,3,42.25,14.083333333333334
2023,11,10,17,529.6300020217896,31.15470600128174
2023,11,11,98826,2239958.844563732,22.66568357075802
2023,11,12,44786,1856920.8780272007,41.462083642816964
2023,11,13,756,71667.74016571045,94.7985981027916
2023,11,14,24,2131.580020904541,88.81583420435588
2023,11,15,5,359.9800033569336,71.99600067138672
2023,11,16,4,462.78998947143555,115.69749736785889
2023,11,17,2,51.5,25.75
2023,11,18,1,4.5,4.5
2023,11,19,1,53.849998474121094,53.849998474121094
2023,12,0,19,1017.8799896240234,53.57263103284334
2023,12,9,1,97.12999725341797,97.12999725341797
2023,12,10,1,60.09000015258789,60.09000015258789
2023,12,11,27,890.1300020217896,32.96777785265887
2023,12,12,106304,2435015.7639290094,22.90615370944658
2023,12,13,47060,1972199.1086204052,41.90818335359977
2023,12,14,760,68636.94015789032,90.31176336564516
2023,12,15,28,2987.8600091934204,106.70928604262215
2023,12,16,5,716.6000022888184,143.32000045776368
2023,12,17,2,702.6500091552734,351.3250045776367
2023,12,18,4,42.5,10.625
2023,12,21,1,4.5,4.5
2023,13,0,22,1388.770004272461,63.12590928511186
2023,13,4,1,49.650001525878906,49.650001525878906
2023,13,9,1,12.600000381469727,12.600000381469727
2023,13,10,2,122.3299970626831,61.16499853134155
2023,13,11,5,385.5399971008301,77.10799942016601
2023,13,12,26,816.9699935913086,31.421922830434944
2023,13,13,104359,2395611.3445374966,22.95548390208316
2023,13,14,48112,2095563.129347086,43.55593468047651
2023,13,15,1391,131470.410405159,94.51503264209849
2023,13,16,45,6169.379949569702,137.09733221266004
2023,13,17,9,806.0900068283081,89.56555631425645
2023,13,18,3,272.69999980926514,90.89999993642171
2023,13,19,1,35.0,35.0
2023,13,20,1,71.3499984741211,71.3499984741211
2023,13,21,1,30.0,30.0
2023,14,0,22,1266.089994430542,57.54954520138827
2023,14,10,1,74.0,74.0
2023,14,12,2,122.38000106811523,61.19000053405762
2023,14,13,28,864.2199974060059,30.86499990735735
2023,14,14,107447,2479567.8849354982,23.077125326305044
2023,14,15,53894,2388017.6292250156,44.30952664907069
2023,14,16,2229,210845.55062294006,94.59199220410052
2023,14,17,80,8918.390020370483,111.47987525463104
2023,14,18,5,351.1699981689453,70.23399963378907
2023,14,19,1,71.3499984741211,71.3499984741211
2023,14,20,1,6.25,6.25
2023,14,21,1,79.69000244140625,79.69000244140625
2023,15,0,38,2266.230005264282,59.63763171748111
2023,15,11,2,166.20999908447266,83.10499954223633
2023,15,13,4,205.03999519348145,51.25999879837036
2023,15,14,27,896.0500030517578,33.1870371500651
2023,15,15,112076,2521960.543812761,22.502235481394422
2023,15,16,54594,2656860.8057153225,48.66580220748292
2023,15,17,2636,254717.1408367157,96.63017482424723
2023,15,18,57,8023.030042648315,140.75491302891783
2023,15,19,8,1822.0299949645996,227.75374937057495
2023,15,20,1,67.75,67.75
2023,15,21,2,0.0,0.0
2023,15,22,1,70.0,70.0
2023,16,0,33,2262.040012359619,68.54666704120058
2023,16,10,1,62.650001525878906,62.650001525878906
2023,16,14,1,140.85000610351562,140.85000610351562
2023,16,15,35,1385.649983406067,39.58999952588763
2023,16,16,112189,2717899.858099172,24.22608150620089
2023,16,17,56739,2670262.70125556,47.06220943716949
2023,16,18,2575,261853.7706003189,101.69078469915297
2023,16,19,30,4040.1899948120117,134.67299982706706
2023,16,20,6,541.6900024414062,90.2816670735677
2023,16,21,2,31.899999618530273,15.949999809265137
2023,16,22,1,24.0,24.0
2023,16,23,1,57.0,57.0
2023,17,0,27,1686.4799909591675,62.46222188737657
2023,17,6,1,61.95000076293945,61.95000076293945
2023,17,8,1,143.89999389648438,143.89999389648438
2023,17,9,1,16.5,16.5
2023,17,13,1,0.0,0.0
2023,17,15,1,106.75,106.75
2023,17,16,20,741.1600008010864,37.058000040054324
2023,17,17,129775,3119767.328637371,24.039817596897482
2023,17,18,61759,2738259.6407549474,44.337823487345126
2023,17,19,1688,170813.30065441132,101.19271365782662
2023,17,20,23,2940.75,127.8586956521739
2023,17,21,4,241.79000091552734,60.447500228881836
2023,17,22,1,35.0,35.0
2023,18,0,21,1092.1100072860718,52.00523844219389
2023,18,7,2,114.48999786376953,57.244998931884766
2023,18,9,1,38.20000076293945,38.20000076293945
2023,18,15,1,16.0,16.0
2023,18,17,25,978.9200038909912,39.15680015563965
2023,18,18,143772,3428859.779297948,23.84928761718518
2023,18,19,55678,2392965.960804224,42.978662322716765
2023,18,20,455,49778.670221328735,109.40367081610711
2023,18,21,10,1842.1599731445312,184.21599731445312
2023,18,22,3,137.05000114440918,45.68333371480306
2023,18,23,2,429.1499996185303,214.57499980926514
2023,19,0,14,717.5300054550171,51.252143246786936
